MA49049ADULTO / MOLETON BLUSAO / COM CAPUZ                  4969CASACO SEAWAY 27 CAPUZ ZIPER            001040000.00005000000000000001000000000000001-004  /  /    0000000000001          0 00106ALTO VERAO/25  
MA49049ADULTO / MOLETON BLUSAO / COM CAPUZ                  4971CASACO SEAWAY 28 CAPUZ                  000930000.00015000010000100001000000000000001-014  /  /    0000000000001          7 00106ALTO VERAO/25  
MA53053ADULTO / SUNGA / ESTAMPADO                           4650SUNGA SEAWAY 70 BASICA                  003180000.00028000060000600006000000000000006-022  /  /    0000000000001         22 00106ALTO VERAO/25  
MA53053ADULTO / SUNGA / ESTAMPADO                           4680SUNGA SEAWAY 72 BASICA                  003420061.00019000040000400004000000000000004-076  /  /    0000006100001         22 00106ALTO VERAO/25  
MA53053ADULTO / SUNGA / ESTAMPADO                           4685SUNGA SEAWAY 73 BASICA                  003060015.00020000070000700007000000000000007-028  /  /    0000001500001         35 00106ALTO VERAO/25  
MA53053ADULTO / SUNGA / ESTAMPADO                           4719SUNGA SEAWAY 79 BOXER                   001870000.00014000000000000002000000000000002-012  /  /    0000000000001          0 00106ALTO VERAO/25  
MA53053ADULTO / SUNGA / ESTAMPADO                           4978SUNGA SEAWAY 103 BASICA                 000600002.00060000080000800008000000000000008-054  /  /    0000000000001         14 00106ALTO VERAO/25  
MA53053ADULTO / SUNGA / ESTAMPADO                           7051SUNGA SEAWAY 44 BOXER                   003370061.00011000100001000010000000000000010-062  /  /    0000006100001         91 00106ALTO VERAO/25  
MA53053ADULTO / SUNGA / ESTAMPADO                           7182SUNGA SEAWAY 57 BOXER                   001410063.00002000000000000000000000000000000-065  /  /    0000006300001          0 00106ALTO VERAO/25  
MA53053ADULTO / SUNGA / ESTAMPADO                           7311SUNGA SEAWAY 13 BOXER                   004410062.00022000050000500005000000000000005-079  /  /    0000006200001         23 00106ALTO VERAO/25  
MA53053ADULTO / SUNGA / ESTAMPADO                           7376SUNGA SEAWAY 30 BOXER                   003100060.00021000060000600006000000000000006-075  /  /    0000006000001         29 00106ALTO VERAO/25  
MA54054ADULTO / SUNGA / LISO                                4711SUNGA SEAWAY 74 BASICA                  003520061.00013000000000000004000000000000004-069  /  /    0000006100001          0 00106ALTO VERAO/25  
MA54054ADULTO / SUNGA / LISO                                4712SUNGA SEAWAY 75 BASICA                  001780071.00049000090000900009000000000000009-108  /  /    0000006600001         19 00106ALTO VERAO/25  
MA54054ADULTO / SUNGA / LISO                                4713SUNGA SEAWAY 76 BASICA                  001370000.00031000080000800008000000000000008-023  /  /    0000000000001         26 00106ALTO VERAO/25  
MA54054ADULTO / SUNGA / LISO                                4717SUNGA SEAWAY 77 BASICA                  000430060.00010000000000000001000000000000001-069  /  /    0000006000001          0 00106ALTO VERAO/25  
MA54054ADULTO / SUNGA / LISO                                4718SUNGA SEAWAY 78 BASICA                  000410000.00020000010000100001000000000000001-019  /  /    0000000000001          5 00106ALTO VERAO/25  
MA54054ADULTO / SUNGA / LISO                                4779SUNGA SEAWAY 85 BOXER                   005550090.00012000010000100001000000000000001-101  /  /    0000009000001          9 00106ALTO VERAO/25  
MA54054ADULTO / SUNGA / LISO                                4780SUNGA SEAWAY 86 BOXER                   000910065.00007000000000000000000000000000000-072  /  /    0000006500001          0 00106ALTO VERAO/25  
MA54054ADULTO / SUNGA / LISO                                4820SUNGA SEAWAY 88 BOXER                   000450060.00009000000000000001000000000000001-068  /  /    0000006000001          0 00106ALTO VERAO/25  
MA54054ADULTO / SUNGA / LISO                                4821SUNGA SEAWAY 89 BOXER                   000270031.00007000000000000001000000000000001-037  /  /    0000003100001          0 00106ALTO VERAO/25  
MA54054ADULTO / SUNGA / LISO                                4822SUNGA SEAWAY 90 BOXER                   000590060.00007000010000100001000000000000001-066  /  /    0000006000001         15 00106ALTO VERAO/25  
  99099 /  /                                                4584POLO SEAWAY 33 ALGODAO                  000440000.00022000150001500015000000000000015-007  /  /    0000000000001         69 00106ALTO VERAO/25  
  99099 /  /                                                4597POLO SEAWAY 34 ALGODAO                  000290000.00035000110001100011000000000000011-024  /  /    0000000000001         32 00106ALTO VERAO/25  
  99099 /  /                                                4622POLO SEAWAY 35 ALGODAO                  000290030.00006000100001000010000000000000010-026  /  /    0000003000001        167 00106ALTO VERAO/25  
  99099 /  /                                                4864CAMISA SEAWAY 66 SLIM VISCOSE           000680014.00079000050000500005000000000000005-088  /  /    0000000000001          7 00106ALTO VERAO/25  
  99099 /  /                                                4877SHORT SEAWAY 306 POLIAMIDA MED          000460003.00072000130001300013000000000000013-062  /  /    0000000200001         19 00106ALTO VERAO/25  
  99099 /  /                                                4917BERMUDA SEAWAY 60 MEDIA POLIESTE        000750060.00026000030000300003000000000000003-083  /  /    0000006000001         12 00106ALTO VERAO/25  
  99099 /  /                                                4940POLO SEAWAY 32 ALGODAO                  000770000.00042000120001200012000000000000012-030  /  /    0000000000001         29 00106ALTO VERAO/25  
  99099 /  /                                                4946CAMISA SEAWAY 69 SLIM VISCOSE           000770011.00070000020000200002000000000000002-079  /  /    0000000000001          3 00106ALTO VERAO/25  
  99099 /  /                                                4966SHORT SEAWAY 310 ALGODAO MEDIO          001340090.00018000080000800008000000000000008-100  /  /    0000009000001         45 00106ALTO VERAO/25  
  99099 /  /                                                4993POLO SEAWAY 37 ALGODAO ZIPER            001120000.00029000110001100011000000000000011-018  /  /    0000000000001         38 00106ALTO VERAO/25  
  99099 /  /                                                4994SHORT SEAWAY 314 EXTRA LONGO            002870316.000430005200052000520059800598006500291  /  /    0000021201031        121 00106ALTO VERAO/25  
  99099 /  /                                                4998BOARDSHORT SEAWAY 135 S1 PRO            000120053.00045000020000200002000000000000002-096  /  /    0000001800001          5 00106ALTO VERAO/25  
  99099 /  /                                                4999BOARDSHORT SEAWAY 136 S1 PRO            000230060.00026000010000100001000000000000001-085  /  /    0000004300001          4 00106ALTO VERAO/25  
  99099 /  /                                                5254BOARDSHORT SEAWAY 137 S1 PRO MAIS       000170014.00041000010000100001000000000000001-054  /  /    0000000100001          3 00106ALTO VERAO/25  
  99099 /  /                                                5258BOARDSHORT SEAWAY 138 S1 PRO            000000102.000000000000000001100000000000001100008  /  /    0000010200001          0 00106ALTO VERAO/25  
  99099 /  /                                                5259BOARDSHORT SEAWAY 139 S1 PRO            000000102.000000000000000001100000000000001100008  /  /    0000010200001          0 00106ALTO VERAO/25  
  99099 /  /                                                5265BERMUDA SURF SEAWAY S 591 DOIS BOTOES   016940193.000860047000470004700115501155016251347  /  /    0000001101821        547 00106ALTO VERAO/25  
  99099 /  /                                                5268BERMUDA SURF SEAWAY S 594 DOIS BOTOES   002150275.000370004100041000410065500655006960384  /  /    0000000102731        111 00106ALTO VERAO/25  
  99099 /  /                                                5270CAMISETA SEAWAY S 468 FRENTE E COSTA    005360001.000230003000030000300000000000000300011  /  /    0000000100001        131 00106ALTO VERAO/25  
  99099 /  /                                                5276SHORT SEAWAY 321 LONGO                  004390000.00031000120001200012000000000000012-014  /  /    0000000000001         39 00106ALTO VERAO/25  
  99099 /  /                                                5277POLO SEAWAY S 961 ESTAMPADA             001100000.000120001300013000130006100061000740062  /  /    0000000000001        109 00106ALTO VERAO/25  
  99099 /  /                                                5278BERMUDA SEAWAY S 78 BOTAO LONGA         002450120.00023000200002000020000000000000020-123  /  /    0000012000001         87 00106ALTO VERAO/25  
  99099 /  /                                                5279SHORT SEAWAY S 126 LONGO                003960000.000190004100041000410000000000000410022  /  /    0000000000001        216 00106ALTO VERAO/25  
  99099 /  /                                                5280POLO SEAWAY S 962 ESTAMPADA             012850010.000130030100301003010000000000003010291  /  /    0000001000001        999 00106ALTO VERAO/25  
  99099 /  /                                                5283POLO SEAWAY S 964 ESTAMPADA             007290001.000100012500125001250000000000001250118  /  /    0000000100001        999 00106ALTO VERAO/25  
  99099 /  /                                                5284REGATA SEAWAY S 222 POLI心TER           001930120.00023000250002500025000000000000025-118  /  /    0000012000001        109 00106ALTO VERAO/25  
  99099 /  /                                                5287REGATA SEAWAY S 225 POLI心TER           002450120.00009000150001500015000000000000015-109  /  /    0000012000001        167 00106ALTO VERAO/25  
  99099 /  /                                                5289BERMUDA SURF SEAWAY S 598 DOIS BOTOES   004700507.000160006300063000630090700907009700447  /  /    0000000205051        394 00106ALTO VERAO/25  
  99099 /  /                                                5290BERMUDA SURF SEAWAY S 599 DOIS BOTOES   007480507.000910016000160001600122101221013810783  /  /    0000000705001        176 00106ALTO VERAO/25  
  99099 /  /                                                5296CAMISETA SEAWAY S 469 FRENTE E COSTA    007710003.001680018900189001890000000000001890027  /  /    0000000300001        113 00106ALTO VERAO/25  
  99099 /  /                                                5297CAMISETA SEAWAY S 470 FRENTE            004930000.00039000580005800058000000000000058003402/12/20250000000000001        149 00106ALTO VERAO/25  
  99099 /  /                                                5298CAMISETA SEAWAY S 471 FRENTE E COSTA    004190001.000220002700027000270000000000000270004  /  /    0000000000001        123 00106ALTO VERAO/25  
  99099 /  /                                                5299REGATA SEAWAY S 226 ALGODAO             007930001.000640010200102001020000000000001020041  /  /    0000000100001        160 00106ALTO VERAO/25  
  99099 /  /                                                5300B. SURF WALK SEAWAY S 34 DOIS BOTOES    003850047.001380010300103001030068400684007870602  /  /    0000000600411         75 00106ALTO VERAO/25  
  99099 /  /                                                5301B. SURF WALK SEAWAY S 35 DOIS BOTOES    004500000.000220008100081000810000000000000810073  /  /    0000000000001        369 00106ALTO VERAO/25  
  99099 /  /                                                5302BERMUDA SURF SEAWAY S 604 DOIS BOTOES   003160002.000320007800078000780000000000000780095  /  /    0000000200001        244 00106ALTO VERAO/25  
  99099 /  /                                                5304SHORT SEAWAY S 128 LONGO                005850210.000420021200212002120084900849010610809  /  /    0000000302061        505 00106ALTO VERAO/25  
  99099 /  /                                                5305SHORT SEAWAY 322 LONGO                  010040268.001450017300173001730099800998011710758  /  /    0000001902491        120 00106ALTO VERAO/25  
  99099 /  /                                                5309SHORT SEAWAY 324 LONGO                  002110389.000100000300003000030079500795007980399  /  /    0000000003891         30 00106ALTO VERAO/25  
  99099 /  /                                                5310BERMUDA SEAWAY S 81 BOTAO LONGA         001970154.000450004100041000410064900649006900491  /  /    0000006500891         92 00106ALTO VERAO/25  
  99099 /  /                                                5315REGATA SEAWAY S 227 ALGODAO             010660001.000630020100201002010000000000002010142  /  /    0000000000001        320 00106ALTO VERAO/25  
  99099 /  /                                                5316CAMISETA SEAWAY S 472 FRENTE            008530002.001560017200172001720000000000001720018  /  /    0000000200001        111 00106ALTO VERAO/25  
  99099 /  /                                                5317SHORT SEAWAY 325 MEDIO                  001600221.00018000130001300013004490044900462022316/10/20250223000002211         73 00106ALTO VERAO/25  
  99099 /  /                                                5319SUNGA SEAWAY 104 BOXER                  000000072.00000000000000000047000090000900056-016  /  /    0000007200001          0 00106ALTO VERAO/25  
  99099 /  /                                                5322CAMISETA SEAWAY S 473 FRENTE            004900459.000450007400074000740080800808008820378  /  /    0000000304561        165 00106ALTO VERAO/25  
  99099 /  /                                                5324REGATA SEAWAY S 228 ALGODAO             005750574.000350004400044000440099000990010340425  /  /    0000000205721        126 00106ALTO VERAO/25  
  99099 /  /                                                5325BERMUDA SURF SEAWAY S 606 DOIS BOTOES   003900567.000290008900089000890098800988010770481  /  /    0000000305641        307 00106ALTO VERAO/25  
  99099 /  /                                                5326BERMUDA SURF SEAWAY S 607 DOIS BOTOES   001450137.000190000300003000030034800348003510195  /  /    0000000001371X        16B00106ALTO VERAO/25  
  99099 /  /                                                5328BERMUDA SURF SEAWAY S 608 DOIS BOTOES   001150358.000700004600046000460101401014010600632  /  /    0000000003581         66 00106ALTO VERAO/25  
  99099 /  /                                                5329BERMUDA SEAWAY S 82 BOTAO LONGA         001640019.000270001900019000190047600476004950449  /  /    0000000400151         71 00106ALTO VERAO/25  
  99099 /  /                                                5331REGATA SEAWAY 128 MALHA FPS +50         000870018.000590001400014000140015000150001640087  /  /    0000000000181         24 00106ALTO VERAO/25  
  99099 /  /                                                5333B. SURF WALK SEAWAY S 37 DOIS BOTOES    001880309.000770002800028000280048800488005160130  /  /    0000000103081         37 00106ALTO VERAO/25  
  99099 /  /                                                5334CAMISETA SEAWAY S 475 FRENTE            009850604.001750024100241002410108101081013220543  /  /    0000000905931        138 00106ALTO VERAO/25  
  99099 /  /                                                5335CAMISETA SEAWAY S 476 FRENTE E COSTA    002240353.000310001400014000140107401074010880704  /  /    0000000303501         46 00106ALTO VERAO/25  
  99099 /  /                                                5336REGATA SEAWAY S 229 ALGODAO             008870494.002040015300153001530097800978011310433  /  /    0000000404901         75 00106ALTO VERAO/25  
  99099 /  /                                                5337PROTECAO UV SEAWAY 153 MALHA FPS +50    000730008.000270001000010000100031500315003250290  /  /    0000000000081         38B00106ALTO VERAO/25  
  99099 /  /                                                5338CAMISETA SEAWAY 208 MALHA FPS +50       002030000.00046000300003000030000000000000030-016  /  /    0000000000001         66 00106ALTO VERAO/25  
  99099 /  /                                                5340REGATA SEAWAY 125 MALHA FPS +50         000630011.000790002300023000230018800188002110121  /  /    0000000000111         30B00106ALTO VERAO/25  
  99099 /  /                                                5341CAMISETA SEAWAY 209 MALHA FPS +50       000810008.000340000900009000090012300123001320090  /  /    0000000000071         27 00106ALTO VERAO/25  
  99099 /  /                                                5343REGATA SEAWAY 127 MALHA FPS +50         001050000.00108000230002300023000000000000023-085  /  /    0000000000001         22 00106ALTO VERAO/25  
  99099 /  /                                                5346CAMISETA SEAWAY 219 MALHA FPS +50       002700019.000340009200092000920025000250003420289  /  /    0000000600131        271 00106ALTO VERAO/25  
  99099 /  /                                                5347PROTECAO UV SEAWAY 170 MALHA FPS +50    001330124.000940002800028000280063100631006590441  /  /    0000000301201         30 00106ALTO VERAO/25  
  99099 /  /                                                5348PROTECAO UV SEAWAY 185 MALHA FPS +50    000780010.000480000900009000090017200172001810123  /  /    0000000100081         19 00106ALTO VERAO/25  
  99099 /  /                                                5349BERMUDA SURF SEAWAY S 609 DOIS BOTOES   002220029.000370004500045000450058800588006330000  /  /    0000000300261        122 00106ALTO VERAO/25  
  99099 /  /                                                5355BERMUDA SURF SEAWAY S 610 DOIS BOTOES   000640050.000830002600026000260020600206002320099  /  /    0000000000501         32 00106ALTO VERAO/25  
  99099 /  /                                                5368SHORT SEAWAY 326 LONGO                  010470207.00054001690016900169000000000000169-092  /  /    0000020700001        313 00106ALTO VERAO/25  
  99099 /  /                                                5369SHORT SEAWAY 327 LONGO                  015430003.001020038800388003880000000000003880283  /  /    0000000200001        381 00106ALTO VERAO/25  
  99099 /  /                                                5373CAMISETA SEAWAY 220 MALHA FPS +50       001080010.000320001700017000170014400144001610119  /  /    0000000200081         54 00106ALTO VERAO/25  
  99099 /  /                                                5375REGATA SEAWAY 129 MALHA FPS +50         000900010.000260001200012000120022700227002390203  /  /    0000000100091         47 00106ALTO VERAO/25  
  99099 /  /                                                5381CAMISETA SEAWAY S 479 FRENTE            006880004.000550014700147001470000000000001470095  /  /    0000000100001        268 00106ALTO VERAO/25  
  99099 /  /                                                5383CAMISETA SEAWAY S 480 FRENTE            002810404.000180002700027000270070300703007300308  /  /    0000000204021        150 00106ALTO VERAO/25  
  99099 /  /                                                5386CAMISETA SEAWAY S 482 FRENTE E COSTA    003270384.000480008900089000890114901149012380806  /  /    0000000203811        186 00106ALTO VERAO/25  
  99099 /  /                                                5391BERMUDA SURF SEAWAY S 611 DOIS BOTOES   001840314.000250003300033000330105501055010880749  /  /    0000000003131        132 00106ALTO VERAO/25  
  99099 /  /                                                5394CAMISETA SEAWAY S 483 FRENTE E COSTA    004030581.000430007200072000720103101031011030479  /  /    0000000205781        168 00106ALTO VERAO/25  
  99099 /  /                                                5395BERMUDA SURF SEAWAY S 612 DOIS BOTOES   002530130.000320005900059000590102301023010820920  /  /    0000000401261        185 00106ALTO VERAO/25  
  99099 /  /                                                5396SHORT SEAWAY 328 LONGO                  000600000.000350001900019000190018200182002010166  /  /    0000000000001         55 00106ALTO VERAO/25  
  99099 /  /                                                5397SUNGA SEAWAY 105 BOXER                  000000072.00000000000000000047000070000700054-018  /  /    0000007200001          0 00106ALTO VERAO/25  
  99099 /  /                                                5399BERMUDA SURF SEAWAY S 613 DOIS BOTOES   000790104.000810002800028000280059300593006210436  /  /    0000000001041         35 00106ALTO VERAO/25  
  99099 /  /                                                5400BERMUDA SURF SEAWAY S 614 DOIS BOTOES   001750126.000450004400044000440080300803008470676  /  /    0000000001251         98 00106ALTO VERAO/25  
  99099 /  /                                                5403SHORT SEAWAY 329 LONGO                  001690001.000160001700017000170062400624006410624  /  /    0000000100001        107 00106ALTO VERAO/25  
  99099 /  /                                                5404BERMUDA SURF SEAWAY S 615 DOIS BOTOES   000950129.000670003400034000340041200412004460250  /  /    0000000001291         51 00106ALTO VERAO/25  
  99099 /  /                                                5405BERMUDA SURF SEAWAY S 616 DOIS BOTOES   000910142.000780003300033000330069700697007300510  /  /    0000000101411         43 00106ALTO VERAO/25  
  99099 /  /                                                5407BERMUDA SURF SEAWAY S 617 DOIS BOTOES   001280287.000420002700027000270087600876009030574  /  /    0000000002871         65 00106ALTO VERAO/25  
  99099 /  /                                                5412SHORT SEAWAY 330 LONGO                  001820194.00013000120001200012008190081900831062416/10/20250624000001941         93 00106ALTO VERAO/25  
  99099 /  /                                                5414CAMISETA SEAWAY S 484 FRENTE E COSTA    003220537.000430004900049000490123901239012880708  /  /    0000000805291        114 00106ALTO VERAO/25  
  99099 /  /                                                5415CAMISETA SEAWAY S 485 FRENTE E COSTA    002130576.000320003300033000330120501205012380630  /  /    0000000005761        104 00106ALTO VERAO/25  
  99099 /  /                                                5416CAMISETA SEAWAY S 486 FRENTE            001450446.000430001700017000170092400924009410452  /  /    0000000104451         40 00106ALTO VERAO/25  
  99099 /  /                                                5417BERMUDA SURF SEAWAY S 618 DOIS BOTOES   001360131.000360003300033000330038500385004180251  /  /    0000000001311         92 00106ALTO VERAO/25  
  99099 /  /                                                5418REGATA SEAWAY S 230 ALGODAO             001920423.000240002600026000260106301063010890642  /  /    0000000104221        109 00106ALTO VERAO/25  
  99099 /  /                                                5420BERMUDA SURF SEAWAY S 619 DOIS BOTOES   001120149.000540003400034000340057500575006090406  /  /    0000000001491         63 00106ALTO VERAO/25  
  99099 /  /                                                5421BERMUDA SURF SEAWAY S 620 DOIS BOTOES   007080246.000700028700287002870099900999012860970  /  /    0000000102441        409 00106ALTO VERAO/25  
  99099 /  /                                                5422BERMUDA SURF SEAWAY S 621 2BOT BARRA EST001770044.000990004900049000490034300343003920249  /  /    0000000000441         50 00106ALTO VERAO/25  
  99099 /  /                                                5424CAMISETA SEAWAY S 487 FRENTE            001450214.000470002400024000240082500825008490588  /  /    0000000002141         52 00106ALTO VERAO/25  
  99099 /  /                                                5426REGATA SEAWAY S 231 ALGODAO             001750215.000330002100021000210097700977009980750  /  /    0000000202131         64 00106ALTO VERAO/25  
  99099 /  /                                                5428REGATA SEAWAY S 232 POLI心TER           001160240.000090001700017000170024000240002570008  /  /    0000024000001        189 00106ALTO VERAO/25  
  99099 /  /                                                5429POLO SEAWAY S 966 ESTAMPADA             007440240.00008000340003400034000000000000034-214  /  /    0000024000001        425 00106ALTO VERAO/25  
  99099 /  /                                                5430BERMUDA SEAWAY S 83 BOTAO LONGA         000730061.000250001500015000150042900429004440358  /  /    0000000000611         60 00106ALTO VERAO/25  
  99099 /  /                                                5432BERMUDA SEAWAY S 84 BOTAO LONGA         001190021.000220001800018000180046000460004780435  /  /    0000000000211         82 00106ALTO VERAO/25  
  99099 /  /                                                5433CAMISETA SEAWAY S 488 FRENTE            001110214.000260002000020000200054400544005640324  /  /    0000000002141         77 00106ALTO VERAO/25  
  99099 /  /                                                5435REGATA SEAWAY S 233 ALGODAO             001080206.000230002200022000220055600556005780349  /  /    0000000002061         96 00106ALTO VERAO/25  
  99099 /  /                                                5437CAMISETA SEAWAY S 489 FRENTE E COSTA    001140194.000350001700017000170083100831008480619  /  /    0000000101921         49 00106ALTO VERAO/25  
  99099 /  /                                                5439BERMUDA SURF SEAWAY S 622 DOIS BOTOES   006330356.000350013200132001320131101311014431052  /  /    0000001003461        378 00106ALTO VERAO/25  
  99099 /  /                                                5441BERMUDA SURF SEAWAY S 623 DOIS BOTOES   001830121.000650006200062000620071000710007720586  /  /    0000000401171         96 00106ALTO VERAO/25  
  99099 /  /                                                5442SHORT SEAWAY S 130 LONGO                007510200.002080003600036000360089000890009260518  /  /    0000001601841         18 00106ALTO VERAO/25  
  99099 /  /                                                5443SHORT SEAWAY S 131 LONGO                001490254.000130001300013000130065000650006630396  /  /    0000000002541        100 00106ALTO VERAO/25  
  99099 /  /                                                5444SHORT SEAWAY 331 MEDIO                  009590272.000300018300183001830045700457006400338  /  /    0000020700651        610 00106ALTO VERAO/25  
  99099 /  /                                                5447SHORT SEAWAY S 132 LONGO                000670247.000340001000010000100033500335003450064  /  /    0000000002471X        30B00106ALTO VERAO/25  
  99099 /  /                                                5448REGATA SEAWAY S 234 ALGODAO             002870342.000300002800028000280077600776008040432  /  /    0000000003421         94 00106ALTO VERAO/25  
  99099 /  /                                                5449CAMISETA SEAWAY S 490 FRENTE E COSTA    002030186.000300002400024000240094400944009680752  /  /    0000000001861         80 00106ALTO VERAO/25  
  99099 /  /                                                5453POLO SEAWAY S 967 ESTAMPADA             007260251.00006002350023500235000000000000235-022  /  /    0000025100001        999 00106ALTO VERAO/25  
  99099 /  /                                                5455REGATA SEAWAY S 235 POLI心TER           001370133.000150002300023000230027400274002970149  /  /    0000000101321        154 00106ALTO VERAO/25  
  99099 /  /                                                5456POLO SEAWAY S 969 ESTAMPADA             003150335.000070001700017000170116801168011850843  /  /    0000024000951        243 00106ALTO VERAO/25  
  99099 /  /                                                5458POLO SEAWAY S 970 ESTAMPADA             003050514.000050000900009000090119801198012070688  /  /    0000024102721        180 00106ALTO VERAO/25  
  99099 /  /                                                5467REGATA SEAWAY S 236 ALGODAO             001700212.000280002500025000250082400824008490609  /  /    0000000102101         90 00106ALTO VERAO/25  
  99099 /  /                                                5468CAMISETA SEAWAY S 499 FRENTE E COSTA    002050181.000310003800038000380058600586006240412  /  /    0000000101801        123 00106ALTO VERAO/25  
  99099 /  /                                                5470CAMISETA SEAWAY S 500 FRENTE            001290176.000280000700007000070048800488004950000  /  /    0023000001761         25 00106ALTO VERAO/25  
  99099 /  /                                                5471BERMUDA SURF SEAWAY S 624 DOIS BOTOES   016750358.000760054600546005460129601296018421408  /  /    0000003603221        719 00106ALTO VERAO/25  
  99099 /  /                                                5472BERMUDA SURF SEAWAY S 625 DOIS BOTOES   001370142.000330002000020000200069900699007190544  /  /    0000000001421         61 00106ALTO VERAO/25  
  99099 /  /                                                5475BERMUDA SURF SEAWAY S 626 DOIS BOTOES   000900121.000510002600026000260026500265002910119  /  /    0000000101201         51 00106ALTO VERAO/25  
  99099 /  /                                                5476BERMUDA SURF SEAWAY S 627 DOIS BOTOES   001470194.000200001500015000150118501185012000986  /  /    0000004401501         75 00106ALTO VERAO/25  
  99099 /  /                                                5478BERMUDA SURF SEAWAY S 628 DOIS BOTOES   001900337.000160004100041000410125701257012980945  /  /    0000000003371        257 00106ALTO VERAO/25  
  99099 /  /                                                5479CAMISETA SEAWAY S 501 POLIESTER         000740120.000200001300013000130028700287003000160  /  /    0000012000001         65 00106ALTO VERAO/25  
  99099 /  /                                                5480SHORT SEAWAY 332 LONGO                  003740298.000370004900049000490083800838008870552  /  /    0000000002981        133 00106ALTO VERAO/25  
  99099 /  /                                                5481B. SURF WALK SEAWAY S 39 DOIS BOTOES    005660256.000290018600186001860055400554007400455  /  /    0000021200441        642 00106ALTO VERAO/25  
  99099 /  /                                                5482B. SURF WALK SEAWAY S 40 DOIS BOTOES    002310004.000140004300043000430060700607006500632  /  /    0000000400001        308 00106ALTO VERAO/25  
  99099 /  /                                                5483BERMUDA SURF SEAWAY S 629 DOIS BOTOES   000560112.001350002600026000260055600556005820335  /  /    0000000901031         20 00106ALTO VERAO/25  
  99099 /  /                                                5484CAMISETA SEAWAY S 502 FRENTE            005780076.000360013700137001370086500865010020890  /  /    0000000100751        381 00106ALTO VERAO/25  
  99099 /  /                                                5487REGATA SEAWAY S 237 ALGODAO             006220270.001220011600116001160090700907010230631  /  /    0000000401111         96 00106ALTO VERAO/25  
  99099 /  /                                                5489PROTECAO UV SEAWAY 191 MALHA FPS +50    002160003.000760003300033000330044100441004740395  /  /    0000000200001         44 00106ALTO VERAO/25  
  99099 /  /                                                5492REGATA SEAWAY 131 MALHA FPS +50         000760002.000750002200022000220018000180002020125  /  /    0000000100001         30 00106ALTO VERAO/25  
  99099 /  /                                                5493CAMISETA SEAWAY 221 MALHA FPS +50       003890249.00046000480004800048001460014600194-101  /  /    0000024800001        105 00106ALTO VERAO/25  
  99099 /  /                                                5494CAMISETA SEAWAY S 503 FRENTE E COSTA    002220172.000650004800048000480077300773008210584  /  /    0000000001721         74 00106ALTO VERAO/25  
  99099 /  /                                                5495CAMISETA SEAWAY S 504 FRENTE            002140160.000230002900029000290067300673007020519  /  /    0000000201581        127 00106ALTO VERAO/25  
  99099 /  /                                                5497CAMISA SEAWAY 77 SLIM VISCOSE           000580090.00048000060000600006000000000000006-132  /  /    0000009000001         13 00106ALTO VERAO/25  
  99099 /  /                                                5498BERMUDA SURF SEAWAY S 630 2BOT FITA APLI000000200.00000000000000000141000000000000141-059  /  /    0000020000001          0 00106ALTO VERAO/25  
  99099 /  /                                                5506SHORT SEAWAY 333 MEDIO                  000550062.000340001900019000190016200162001810085  /  /    0000000000621         56 00106ALTO VERAO/25  
  99099 /  /                                                5508BERMUDA SURF SEAWAY S 631 DOIS BOTOES   002320128.000300003400034000340109801098011320974  /  /    0000000301251        114 00106ALTO VERAO/25  
  99099 /  /                                                5509CAMISA SEAWAY 78 SLIM VISCOSE           000800060.00028000150001500015000000000000015-073  /  /    0000006000001         54 00106ALTO VERAO/25  
  99099 /  /                                                5510BERMUDA SURF SEAWAY S 632 DOIS BOTOES   006600144.002100017600176001760132401324015001146  /  /    0000002601181         84 00106ALTO VERAO/25  
  99099 /  /                                                5511SHORT SEAWAY 334 LONGO                  010140341.000410023800238002380087900879011170735  /  /    0000020701341        581 00106ALTO VERAO/25  
  99099 /  /                                                5513CAMISETA SEAWAY S 505 FRENTE            001520214.000280002400024000240066200662006860444  /  /    0000000002141         86 00106ALTO VERAO/25  
  99099 /  /                                                5514CAMISETA SEAWAY S 506 FRENTE            001060170.000530002600026000260065800658006840461  /  /    0000000201681         50 00106ALTO VERAO/25  
  99099 /  /                                                5515POLO SEAWAY S 973 ESTAMPADA             004850240.00006000130001300013000000000000013-233  /  /    0000024000001        217 00106ALTO VERAO/25  
  99099 /  /                                                5519BERMUDA SEAWAY S 85 BOTAO LONGA         001850013.000180003600036000360050400504005400509  /  /    0000000700061        200 00106ALTO VERAO/25  
  99099 /  /                                                5523REGATA SEAWAY S 238 ALGODAO             001750182.000250001900019000190076400764007830576  /  /    0000000001821         76 00106ALTO VERAO/25  
  99099 /  /                                                5524CAMISETA SEAWAY S 507 POLIESTER         001060001.000340002700027000270034600346003730338  /  /    0000000100001         80 00106ALTO VERAO/25  
  99099 /  /                                                5525CAMISETA SEAWAY S 508 FRENTE E COSTA    001860219.000270002200022000220098300983010050759  /  /    0000000202131         82 00106ALTO VERAO/25  
  99099 /  /                                                5526CAMISETA SEAWAY S 509 FRENTE            001860231.000230001900019000190088200882009010647  /  /    0000000002311         83 00106ALTO VERAO/25  
  99099 /  /                                                5527REGATA SEAWAY S 239 ALGODAO             004540192.000550015000150001500063300633007830536  /  /    0000000101911        273 00106ALTO VERAO/25  
  99099 /  /                                                5529REGATA SEAWAY S 240 POLI心TER           001340097.000100001800018000180021000210002280121  /  /    0000000000971        180 00106ALTO VERAO/25  
